Date;Time;Severity;TID;This;Function;Message
2018/10/29;18:25:46.126;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.126;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.126;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.167;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.167;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.167;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.208;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.208;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.208;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.249;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.249;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.249;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.290;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.290;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.290;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.331;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.331;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.331;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.372;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.372;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.372;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.414;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.414;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.414;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.456;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.456;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.456;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.496;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.497;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.497;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.538;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.538;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.538;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.579;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.579;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.579;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.620;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.620;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.620;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.661;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.661;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.661;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.703;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.703;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.703;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.744;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.744;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.744;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.785;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.785;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.785;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.826;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.826;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.826;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.867;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.868;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.868;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.909;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.909;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.909;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.949;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.950;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.950;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:46.990;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:46.991;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:46.991;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.031;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.032;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.032;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.072;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.073;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.073;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.113;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.114;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.114;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.154;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.155;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.155;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.195;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.196;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.196;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.236;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.237;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.237;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.277;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.278;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.278;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.318;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.319;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.319;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.359;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.360;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.360;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.400;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.401;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.401;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.442;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.443;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.443;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.483;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.484;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.484;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.524;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.525;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.525;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.565;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.566;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.566;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.610;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.611;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.611;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.652;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.652;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.653;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.693;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.693;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.693;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.734;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.734;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.734;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.775;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.775;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.775;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.817;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.817;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.817;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.858;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.858;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.858;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.899;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.899;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.899;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.940;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.940;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.940;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:47.981;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:47.981;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:47.981;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.022;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.022;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.022;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.063;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.063;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.063;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.104;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.104;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.104;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.145;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.145;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.145;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.187;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.187;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.187;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.228;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.228;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.228;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.269;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.269;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.269;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.310;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.310;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.310;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.351;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.351;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.351;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.392;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.392;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.392;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.433;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.433;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.433;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.474;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.474;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.474;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.515;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.515;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.515;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.556;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.556;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.556;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.597;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.597;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.597;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.638;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.638;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.638;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.679;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.679;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.679;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.721;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.721;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.721;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.762;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.762;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.762;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.804;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.804;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.804;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.846;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.846;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.846;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.888;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.890;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.890;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.932;DEBUG;19004;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:25:48.933;DEBUG;19004;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:25:48.933;DEBUG;19004;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:25:48.937;DEBUG;18980;00000000;DllMain@637;"DLL is detached from process"
